@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Negative,-0.533202,-0.912299,-1.05399,0.609378,1.12067,0.746581,0.98201,0.442114,0.794224,0.0540855,-0.0386525,1.90459,0.524081,-0.215497,-0.984213,-1.46438,-0.156707,1.94005,1.72784,0.910538,0.510598,0.144552,0.302499,-0.331967,3.13911,0.131363,-0.309213,-0.473633,0.222046,0.449059,0.717211,0.310499,0.17576,-0.0821643,-0.641469,-0.380611,-0.287821,0.237388,0.139448,-0.433481,-0.264368,-0.0779307,0.484478,0.495328,0.196908,0.159246,-0.195167,0.297534,-0.015041,0.323618,0.641125,1.45417
Negative,1.81632,-0.110539,0.372224,2.30941,-0.269658,-0.787386,-1.27052,-0.66236,-0.388699,-0.0467815,-0.133884,1.68264,0.991157,0.279063,-0.179822,0.144634,0.64926,-0.162523,0.096662,0.205314,-0.102564,-0.213046,-0.405881,-0.398976,0.0769364,-1.20595,-0.309213,-0.788397,-0.286202,0.373267,0.490831,0.527735,0.8301,0.700817,0.83083,-0.149244,-0.292331,-0.97139,-0.87397,-0.433481,-0.405514,-0.388409,-0.221468,0.662948,0.952005,0.808596,0.383065,1.2572,-0.0120318,0.102869,-0.910311,0.370748
Negative,-0.533202,-1.47067,-1.5948,0.102965,1.98892,1.95547,1.58842,0.897279,0.455779,0.0925368,-0.162712,-0.657406,-0.312332,-0.215497,-0.625646,-0.0949758,-0.159573,0.362273,1.07553,0.281521,0.673833,-0.2381,-0.231088,-0.0587385,-0.404218,0.174305,-0.309213,0.97533,0.748801,0.505503,-0.168599,-0.611873,-0.382074,-0.82966,-0.720443,-0.400098,-0.280376,-0.960159,-0.453259,-0.433481,1.35987,1.40258,-0.0614664,-0.986471,-1.16374,-0.774519,-0.449166,-0.494761,-0.237911,0.157223,-1.46137,1.06619
Negative,-0.533202,0.409042,0.527851,0.587242,-0.227756,0.0411212,-1.0223,-0.994805,-0.491365,-0.418559,-0.218151,-0.513322,1.3205,-0.215497,0.257763,0.693294,0.237766,-0.346479,-0.571786,-0.214817,-0.443293,-0.25822,-0.443745,-0.409538,0.0565253,-0.570205,-0.309213,-1.05541,-0.669627,0.181203,0.979989,1.02322,1.21804,0.812354,0.886391,-0.271876,-0.293809,-0.978011,-0.366675,0.962475,-0.34115,0.0583176,0.167557,0.848169,0.406574,0.165555,-0.162029,-0.0206614,-0.265451,-1.00703,1.25329,0.109391
Negative,-0.533202,-0.436099,0.206654,0.619118,0.781975,-0.0965366,-0.851113,-0.425869,-0.2771,0.11469,-0.112632,2.06595,1.23582,-0.215497,-0.289394,0.380418,0.000115543,0.211179,0.381512,-0.0558868,0.262782,-0.226417,-0.704638,-0.49239,-0.36869,1.31528,-0.309213,-0.180809,-0.514876,-0.200418,0.437993,0.45721,1.23551,0.79735,0.616054,-0.10838,-0.0975079,-0.896771,-1.53977,-0.433481,-0.00913781,-0.00733825,0.0392495,0.418532,0.23761,0.560633,0.151212,0.373163,-0.290636,-0.265558,0.982365,1.20023
Negative,-0.533202,1.73586,1.22665,-0.236765,-0.748879,-2.07689,-1.28177,-1.23022,-1.2679,-0.419464,-0.233365,-0.247309,-1.22854,-0.215497,0.518367,0.344643,0.146418,-0.262781,-0.117013,-0.432267,-0.880311,-0.240547,-0.31252,-0.39534,-0.299078,-0.434108,-0.309213,-1.19949,-1.39437,-0.289721,1.18499,1.66113,2.26996,1.98194,0.78666,-0.270419,-0.267662,0.388944,0.407228,-0.433481,-0.119971,0.99062,0.809414,-0.294296,-0.528484,-0.435974,-0.615678,-1.09036,-0.277226,-0.329398,0.00669047,0.157427
Negative,2.5817,0.292774,1.08111,0.451107,-1.05775,-1.17958,-0.629169,-0.567486,-0.10989,0.128996,-0.242605,-0.198313,-0.449887,-0.215497,0.773727,1.25902,0.724229,-0.49783,-1.46153,-1.47391,-1.41054,-0.394165,-0.495223,-0.211629,-0.672549,1.0957,-0.309213,0.53411,0.239167,-0.290987,-0.0873447,-0.0906704,0.562207,0.914286,0.364701,-0.193534,-0.2837,0.484934,0.419984,-0.433481,0.308537,-0.0283069,0.662761,0.251356,-0.32061,-0.642326,0.25612,0.352696,-0.138676,0.352077,-1.20585,-1.25003
Negative,-0.533202,0.988057,1.35453,-0.800511,-1.91161,-0.696526,-0.553335,-0.0841675,-0.298237,-0.369725,-0.220368,-0.706978,0.916539,-0.215497,-0.0901197,0.230431,0.333904,-0.471532,0.0577987,-0.0597343,-0.00492305,0.00864976,0.163235,-0.255868,-0.686379,0.956674,-0.309213,-0.745894,-0.288932,0.14168,0.682194,1.34702,0.515499,0.0922462,0.289017,-0.288726,-0.274019,1.31576,-0.523433,-0.433481,0.0158501,0.0376222,0.252543,0.472772,0.302096,-0.335227,-0.13642,0.189679,0.0684291,0.0187747,-1.19374,-0.697581
Negative,-0.533202,0.704115,0.970639,0.793161,-0.576664,-0.647749,-1.44806,-1.12393,-1.14963,-0.38047,-0.23201,-0.444705,0.691529,-0.215497,-0.567643,-0.36176,0.584897,1.18132,0.553,0.165101,-0.247186,-0.185376,-0.542293,-0.321405,4.17889,1.01223,-0.309213,1.6007,0.67281,0.0525838,-0.560378,-0.710445,-0.352675,-0.773376,-0.934713,-0.229201,-0.027992,1.02677,0.792004,-0.433481,1.75548,0.877833,0.433419,-0.773139,-1.13647,-1.12358,-0.645079,-0.638617,-0.347875,-0.324783,-1.36812,-0.469046
Negative,1.87862,-0.519223,-0.502499,1.00246,0.68248,0.656186,0.332853,-0.145103,-0.550372,-0.148976,-0.124521,-0.118172,-0.364982,-0.215497,2.46314,1.36471,-0.868504,-1.81739,-1.85168,-1.47968,-1.43148,-0.423142,-0.722273,-0.376467,-0.324856,1.3294,-0.309213,-0.825528,-1.03137,0.00221071,1.34929,1.13763,0.686567,0.836488,1.36885,-0.0693666,-0.223029,-1.00751,1.65489,-0.433481,-0.0996423,0.0706994,0.193236,0.21378,0.52127,0.384375,0.00195522,0.0642584,-0.321774,-0.330167,-1.40679,-1.43233
Negative,2.23461,0.637437,0.106791,1.24977,-0.496468,-0.358174,-0.662718,-0.71589,-0.600699,-0.3224,-0.191355,-0.282721,0.274412,-0.215497,-1.1765,-1.44122,-0.34043,1.64657,1.2653,1.44945,1.46899,0.287119,0.421275,-0.0982164,-0.499732,0.285383,-0.309213,-0.51764,-0.357576,0.550839,0.616123,1.44041,0.0934751,-0.289202,-0.471495,-0.297347,-0.293886,0.247291,0.0377566,-0.433481,-0.483627,-0.684849,0.59172,0.724436,1.01104,0.803037,-0.0493723,-0.00222582,-0.224436,-0.145569,1.27265,1.39499
Negative,-0.533202,3.9255,1.32434,-2.11455,-2.59187,-2.09441,-1.76628,-1.377,-1.14838,-0.330489,-0.168133,3.57417,-1.76113,-0.215497,2.54969,0.933695,-1.43229,-1.72739,-1.3141,-1.41098,-0.820646,-0.33389,-0.489777,-0.433433,-0.136767,-0.966024,-0.309213,0.0593418,-0.0534742,0.245448,0.560895,0.356048,0.318867,-0.250303,-0.226471,-0.18255,-0.291612,0.110441,1.22724,-0.433481,-0.364499,-0.601553,-0.292127,0.351698,0.75418,1.65003,1.37829,1.28173,-0.0614859,-0.298888,0.953037,0.381258
Negative,-0.533202,-0.40771,-0.523867,0.398147,0.749984,0.932433,0.212749,0.0886886,-0.0755426,-0.268073,-0.199363,2.08139,0.574154,-0.215497,0.162135,0.130387,-0.174156,0.251719,-0.447619,-0.172866,-0.107817,-0.0291431,0.0653348,-0.03545,-0.16084,1.05485,-0.309213,0.267862,0.396547,0.762819,0.624767,0.0713589,-0.79989,-1.11751,-0.713103,-0.440253,-0.31076,1.16831,-0.979117,1.66045,0.647692,0.142948,0.514196,0.00498473,-0.327682,-0.404779,-0.0606379,0.0449519,-0.0972027,-0.937803,1.23978,-1.07321
Negative,-0.533202,-1.02694,-0.703133,1.95435,1.07403,0.461137,0.491933,0.0886114,-0.189029,-0.199259,-0.340793,-0.472886,-0.397685,-0.215497,0.174537,0.374298,1.19359,0.0644178,-0.242157,-0.570531,-1.2657,-0.464605,-0.595327,-0.41378,0.0772693,1.0394,-0.309213,0.792203,0.33832,0.248238,0.521415,-0.296879,-0.613111,-0.265545,-0.339238,-0.373249,-0.295772,1.30411,-0.455212,-0.433481,-0.0423697,0.0672904,-0.0945212,0.376497,0.175931,0.107671,-0.0312922,-0.337986,0.437961,2.9426,-0.627453,1.31917
Negative,-0.533202,-0.792844,0.06893,-0.962988,0.152403,0.659097,1.10053,0.412726,0.97477,0.0426164,-0.144232,-0.0472373,0.696184,-0.215497,-0.536098,0.345118,-0.0485094,0.572311,-0.0145993,-0.0640163,0.0212696,-0.135436,0.552759,-0.0721575,-0.0179724,-1.75174,-0.309213,-0.233611,-0.111982,0.273373,0.395841,0.782823,0.506445,0.114474,-0.686272,-0.304315,-0.227014,-0.996023,0.548697,-0.433481,0.17927,0.102973,0.444558,0.475119,0.0635359,-0.346443,-0.179944,-0.784069,-0.323475,0.325156,1.24473,1.2902
Negative,1.40694,0.223803,-0.337168,-0.489059,-0.138128,0.2034,-0.00184936,0.563599,0.757611,-0.000965812,0.0727792,-0.603281,-0.954781,-0.215497,-0.144047,0.0235364,0.0200445,0.090501,0.286041,0.254402,-0.045075,-0.0922858,-0.213712,-0.201153,-0.628459,-0.470839,-0.309213,-0.0503875,0.0667537,1.19249,0.746286,-0.180436,-0.504037,-0.846887,-0.583756,-0.319118,-0.318011,-1.06888,-1.20286,-0.433481,-0.421823,-0.346407,0.0771083,0.425938,0.832336,0.826271,0.234248,1.12409,-0.0158914,0.0862043,0.0453751,-1.19258
Negative,-0.533202,0.455023,0.760204,-0.69199,-0.386801,-0.452293,-0.323781,-0.549436,-0.560815,-0.0946496,-0.0490627,0.0697481,-1.42388,-0.215497,1.67621,1.65144,-1.09906,-1.46531,-1.0797,-1.43115,-1.04933,-0.443852,-0.621391,-0.369021,-0.0227614,-0.366838,3.05215,-1.10959,-1.66898,-1.73775,-1.41793,-0.726059,-0.994658,-1.3829,-0.839792,4.0655,4.01651,-1.00439,0.785518,-0.433481,-0.484293,-0.24806,-0.531332,0.237692,0.806149,1.25104,1.18001,1.22468,0.284431,0.589491,-1.21066,-1.33532
Negative,2.28801,-1.32319,-1.13634,0.632842,1.45171,1.16805,1.4486,0.511611,0.433132,-0.08475,-0.0534978,-0.323288,1.03707,-0.215497,-0.877989,0.0970656,1.3824,1.15918,0.0796013,-0.257264,-0.672347,-0.279689,-0.178183,-0.308679,-0.363165,-1.38968,-0.309213,1.30682,1.13032,0.0964472,-0.912174,-1.3858,-0.640273,-1.05353,-0.666654,0.233886,0.150638,-1.16813,-0.330888,1.72658,1.62158,1.13861,0.507925,-0.79872,-1.28331,-1.02213,-0.9215,-1.23552,-0.451427,-0.521175,-0.390798,-1.13281
Negative,-0.533202,-0.743003,-0.872647,0.256422,0.499876,1.01963,0.621434,0.988373,0.733832,0.116984,-0.0303983,-0.297161,-1.78693,0.194883,0.51905,1.12041,1.23562,-1.10787,-1.0489,-0.973906,-0.942228,-0.438031,-0.663792,-0.346339,2.76065,-0.515162,-0.309213,2.11055,1.38302,-0.0974506,-1.06601,-0.762543,-0.876796,-0.587693,-1.03546,-0.437616,-0.308524,1.2813,1.23834,-0.433481,-0.462223,0.141597,0.648817,0.657915,0.432626,-0.119161,-0.767572,-0.259889,-0.397525,0.0177491,0.572662,1.55064
Negative,-0.533202,0.0888802,0.722989,-1.02015,-0.674247,0.232445,-0.366528,0.552569,0.316752,-0.232217,-0.228438,-0.694134,0.835745,-0.215497,-0.265383,-0.178056,-0.369425,0.212766,1.00357,-0.147174,-0.119825,0.158978,0.480534,-0.124622,-0.664883,0.249765,-0.309213,0.251712,0.51242,0.721436,0.487814,-0.539424,-0.786842,-0.142339,-0.339364,-0.44112,-0.276974,-1.13075,-1.76986,-0.433481,-0.584014,-0.618405,0.206521,0.0955225,0.550672,1.04094,1.29734,1.62896,0.557409,0.67256,-0.620714,0.211055
Negative,1.05095,0.370109,0.327575,-0.0152407,-0.351854,0.449321,-0.639823,-0.39139,-0.406187,-0.340569,-0.171952,-0.208394,-0.603801,-0.215497,-0.875301,-0.664003,0.988864,0.469995,0.724389,0.664851,0.574842,-0.142016,0.249594,-0.0695603,-0.493724,0.337559,-0.309213,-0.229357,0.413468,0.119619,0.451069,-0.143656,0.805281,-0.299046,-0.0652306,-0.298253,-0.276449,0.877656,0.0789413,-0.433481,-0.359583,0.128042,0.444388,0.461585,-0.308938,0.155541,0.14764,0.694552,0.0794843,-0.00994059,0.190936,-1.11532
Negative,-0.533202,-1.44707,-1.07484,-0.944339,1.68765,1.65547,2.2739,0.691795,0.239878,0.10799,-0.0286736,-0.0376327,0.857323,-0.215497,-1.82594,-2.01726,0.0711926,1.95481,3.02783,1.9703,1.2903,-0.0635194,0.0741523,0.198647,-0.143888,1.06982,-0.309213,0.232011,-0.0237684,0.0663008,-0.428611,0.193575,0.519919,0.940801,1.58362,-0.086413,-0.28372,-0.889014,-0.650633,-0.433481,-2.94732,-3.86505,-4.80929,-4.2196,-3.43475,-2.88035,-1.74263,-2.19824,-0.643749,-1.43006,-1.49378,-1.51555
Negative,-0.533202,0.094502,-0.0635596,1.17534,0.898771,-0.180237,-0.726906,-0.753377,-1.20524,-0.355479,-0.200657,-0.549553,-1.76332,-0.215497,1.30844,0.420362,-0.849858,-0.170803,-0.710227,-0.91129,-0.275105,-0.450812,-0.594679,-0.277079,-0.271131,-0.756866,-0.309213,0.125896,0.300245,0.511315,0.583527,-0.441296,-0.340798,0.185286,0.046777,-0.332188,-0.303742,1.24621,-1.7793,-0.433481,-0.0676393,0.317065,0.107548,0.0127816,0.428837,0.131906,-0.0451408,0.0902425,-0.114799,-0.213255,1.18076,-0.717661
Negative,1.92312,-0.627155,-0.677773,-0.046895,0.449933,0.655604,1.45422,0.456615,0.481445,0.0155737,-0.134561,-0.162639,-1.24874,-0.215497,-1.05779,-1.69507,0.45784,0.740265,0.626033,2.81211,2.50822,0.000340396,-0.422479,-0.334305,-0.0273204,-0.163424,-0.309213,1.65657,2.15828,0.802136,-0.778899,-1.67825,-1.95502,-1.80563,-1.68662,-0.546665,-0.311188,1.29194,1.39258,-0.433481,-1.49008,-1.28032,-0.895551,-1.09873,1.41113,0.203761,5.50636,0.443277,7.20322,-0.489639,-0.138002,0.137672
Negative,-0.533202,-0.0675506,-0.119204,-0.415789,0.721035,1.03505,-0.460163,0.0969419,-0.653919,-0.241272,-0.277347,2.11131,1.17681,-0.215497,0.066639,-0.17423,0.149839,0.389171,-0.227101,0.198984,-0.0221096,-0.188624,0.0462735,-0.261842,-0.664657,-1.38509,-0.309213,0.306784,0.275697,0.296106,0.157077,0.0860485,0.0756333,0.155755,-0.409227,-0.293607,-0.33504,-1.14178,1.48226,-0.433481,-0.0168441,-0.0923547,-0.352752,0.10165,0.469302,0.966877,0.397243,1.18578,0.0158351,1.3907,0.915326,1.42349
Negative,-0.533202,-0.553233,-0.0764907,0.863996,0.278674,-0.152356,0.159613,0.275583,0.0920444,-0.0316303,-0.157661,-0.732591,-1.78183,7.32742,-0.156736,-1.39004,-1.07305,0.265705,-0.945264,-0.665914,0.916096,0.877211,3.26698,4.01623,-0.642401,-0.423751,3.2284,-0.0295034,0.154847,0.791648,0.135546,0.589934,-0.553461,-0.29333,-0.648683,-0.255381,-0.285916,-0.65487,1.9685,-0.433481,-0.494918,-0.625111,-0.19292,0.404582,0.91895,1.56826,1.21337,1.08664,-0.0939974,0.0777435,-0.51821,1.04567
Negative,-0.533202,0.263603,0.259143,0.38564,-0.18642,-0.58966,-0.230808,-0.501691,-0.396625,-0.0224551,0.0469078,-0.0407986,-1.71904,-0.215497,-0.918324,-0.710516,-0.0424366,1.03108,0.750933,1.64772,0.777028,-0.0904721,-0.324838,-0.165918,0.164999,0.874979,-0.309213,2.76714,2.59328,0.397963,-1.13726,-2.17722,-2.41955,-2.20494,-1.91342,-0.533398,-0.323998,0.132129,-0.338015,1.87352,-0.461251,0.0091762,0.363611,0.288019,0.641853,0.712655,-0.146532,-0.275276,-0.172561,-0.48041,0.70646,0.448678
Negative,1.50483,0.723693,1.81238,-0.0124738,-1.15025,-1.50297,-1.26297,-1.09755,-0.958645,-0.313889,-0.198562,-0.663732,-1.38347,0.228204,0.333653,0.164896,-1.1836,0.327309,0.555248,0.354501,-0.390382,-0.235907,-0.604274,-0.267989,-0.584865,1.47366,3.24099,-0.211351,-0.611861,-1.76013,-1.90674,-1.88568,-2.04727,-1.93876,-1.4135,5.23895,3.40373,0.0261751,0.601002,1.05799,-0.594255,0.190449,1.0689,1.24847,-0.509706,-0.609278,-0.720257,-0.720053,-0.213708,-0.841914,-0.92008,-0.439689
Negative,-0.533202,-0.216821,0.00279278,0.650606,0.399642,0.216205,-0.503573,-0.0674295,-0.316103,-0.186764,-0.177372,-0.253295,0.918826,-0.215497,-0.56022,0.369944,1.76169,0.386082,-0.538544,-0.00723353,-0.380551,-0.504591,-0.888638,-0.315259,-0.501568,-0.758579,-0.309213,-0.948146,-0.156079,0.0348112,0.56253,0.630747,0.962128,0.893328,0.889555,-0.208769,-0.239961,-0.907041,-1.08467,-0.433481,-1.18063,-0.901354,-0.270211,0.797737,1.80333,1.60626,0.852541,1.49396,0.308307,0.906384,-1.16861,-1.17276
Negative,-0.533202,-0.0128152,-0.149488,0.450055,0.560208,-0.357242,-0.398821,-0.212826,0.338518,0.0434012,-0.168379,-0.547759,0.0474818,-0.215497,-0.273644,-0.610657,1.20509,0.42791,0.415976,0.0418541,-0.126955,-0.157453,-0.276083,-0.354304,-0.1941,0.71037,-0.309213,0.66015,0.573597,0.166065,0.655319,-0.396006,-0.858103,-0.394388,-0.109021,-0.437065,-0.295111,0.96452,1.86757,-0.433481,3.27962,2.52563,-0.602033,-1.91646,-2.29165,-2.09225,-1.1395,-1.62615,-0.428009,-0.051988,0.262008,-0.0171156
Negative,-0.533202,0.101718,0.490468,-0.621708,-0.0493256,-1.22667,-0.508138,0.391746,0.126895,-0.0613894,0.736442,-0.681664,0.795688,-0.215497,1.00975,1.40922,-0.364892,-1.15888,-0.865338,-0.976513,-1.1165,-0.4498,-0.371389,-0.150594,-0.540364,-1.45029,-0.309213,-0.476959,-0.493199,-0.536213,0.299154,0.793775,1.46132,1.41132,1.6307,0.103223,-0.26984,1.14031,0.205644,-0.433481,1.16645,1.24548,0.353918,0.113046,-0.913713,-1.61996,-1.38317,-1.82909,-0.566035,-0.78756,1.12508,1.18358
Negative,-0.533202,0.0566319,-0.0396813,-0.602173,0.399773,0.0946127,0.443825,-0.0167528,-0.00659541,-0.274472,-0.131666,-0.394144,-0.192506,-0.215497,-1.06574,-1.3917,-0.378406,1.39123,1.61228,1.76544,0.989045,0.187955,0.0444582,-0.150334,-0.323675,-1.01659,-0.309213,-0.571689,-0.0877361,0.634742,0.360982,0.438487,0.149503,0.276342,0.355715,-0.193022,-0.238853,1.21463,-1.72017,-0.433481,-0.149362,-0.325438,0.713459,0.628318,0.0273001,0.214677,-0.112845,0.135969,0.0616913,-0.348371,1.2744,-0.723218
Negative,-0.533202,-0.386901,-1.18945,-0.0141339,0.993963,0.702984,0.806255,0.527424,1.22728,0.00947703,0.00200249,-0.0775673,-1.22145,-0.215497,0.0461961,0.524918,0.647678,-0.270074,-0.884647,-0.510397,0.185705,-0.267415,-0.288661,0.146616,0.161525,-0.224456,-0.309213,-0.879833,-1.23927,-1.69389,-1.02995,1.27028,0.712024,1.98456,3.47396,1.72562,1.18933,0.593316,0.325947,-0.433481,0.197704,0.0938068,0.180248,0.269766,-0.148939,0.0558448,0.173248,0.614858,-0.0353197,-0.203769,1.00654,0.377288
Negative,-0.533202,-1.32554,-0.84767,0.323493,1.19756,1.62264,0.817769,0.588976,0.680738,-0.0549909,-0.175524,-0.1506,1.02776,-0.215497,-1.75087,-1.9292,-0.379347,1.63949,2.26078,2.51777,1.69024,0.476589,0.521769,-0.111116,-0.697294,1.28301,-0.309213,0.0844794,-0.313198,-0.347043,0.133628,0.385649,0.654345,1.17991,-0.184199,0.258255,-0.0575596,1.28847,0.486187,-0.433481,0.632714,0.953202,-0.0178257,-0.179116,-0.845335,-0.06373,-0.428668,-0.790892,-0.141489,0.136712,1.17185,-1.50781
Negative,1.51373,-1.22457,-1.41456,-0.0390368,1.93045,1.17591,0.738957,1.01745,1.85624,0.139137,-0.155998,-0.653298,0.36307,-0.215497,1.05748,0.748882,-1.49913,-1.19448,-0.312258,-0.260925,-0.143992,-0.0776495,0.175683,-0.0322467,-0.456438,-1.70664,-0.309213,-0.203452,-0.485993,0.296261,0.764611,0.840286,0.498616,0.472107,-0.148255,-0.34888,-0.303937,-1.08651,0.552418,1.90291,-0.106478,0.321906,0.360656,-0.0323047,0.288766,0.116784,-0.122682,-0.311131,-0.194933,-0.0694222,-1.30236,-0.0903834
Negative,1.45143,-0.775167,-0.894207,0.219676,1.02735,1.05851,1.55335,-0.0541626,-0.084853,-0.0359765,-0.143432,-0.345726,0.0732962,-0.215497,0.000992467,0.837424,1.04403,0.105688,-0.566409,-0.648972,-0.844287,-0.577393,-0.928316,-0.380709,-0.169023,0.931799,-0.309213,-0.117421,0.123195,0.486904,0.416587,-0.0381654,0.343526,0.132733,-0.0019495,-0.393996,-0.273455,1.27713,-0.531118,2.02781,-0.00102185,-0.349639,0.227162,0.542891,0.467543,0.401701,0.614588,-0.0576778,-0.340025,-0.600142,1.17788,-1.07946
Negative,-0.533202,0.622865,1.03783,-0.843454,-0.5548,-0.995997,0.11263,-0.675087,-0.620074,-0.278637,-0.241435,2.73096,0.894729,-0.215497,-0.335457,0.692819,0.950076,-0.778568,-0.725137,-0.105347,0.262181,0.0904359,-0.176238,-0.235783,0.549102,1.3969,3.65644,0.0353875,0.446846,0.359059,0.344511,-0.275678,-0.498977,0.0203228,0.600234,-0.176448,-0.285255,-0.944211,-0.866335,2.1821,0.535681,0.0639296,-0.771176,0.123789,0.419161,0.778351,0.283487,0.909683,0.121481,0.0531304,-1.23883,0.920581
Negative,-0.533202,0.241619,-0.548486,-1.2264,0.0974615,0.981152,0.806652,0.786206,0.130544,-0.180064,-0.185257,-0.467039,-1.22415,-0.215497,0.923393,0.0616597,1.58793,-0.24176,-0.607472,-1.12291,-1.49475,-0.629484,-0.854535,-0.318115,-0.339189,0.844732,-0.309213,-3.50566,-4.58592,-5.8055,-5.25707,-3.93619,-3.21625,-2.63291,-2.183,-0.612843,-0.381054,-1.20617,-1.78598,-0.433481,-2.94732,-3.86505,-4.80929,-4.2196,-3.43475,-2.88035,-1.74263,-2.19824,-0.643749,-1.43006,-1.49378,-1.51555
Negative,-0.533202,-0.625897,-0.907043,-0.0219368,0.0799444,1.52765,1.44893,0.45407,0.915888,-0.0757559,-0.068343,-0.459267,0.805424,-0.215497,-0.667369,-1.47362,-0.177834,1.34589,0.919878,1.54998,1.05096,0.210437,-0.0993444,-0.256474,-0.520494,0.115553,-0.309213,-0.275315,-0.248267,0.445908,0.593868,0.434121,0.617596,0.141783,-0.0424494,-0.300812,-0.286694,1.00501,-0.7323,-0.433481,-0.00442697,0.312997,0.813729,0.400044,0.100381,-0.908115,-0.560119,-0.791327,-0.365341,-0.350934,0.00599542,-0.561312
Negative,-0.533202,1.12552,1.13305,0.211707,-1.33277,-0.867885,-1.12719,-0.929319,-0.510866,-0.426164,-0.347138,-0.289691,0.542637,0.217681,-0.990711,0.060024,1.67077,0.436619,0.271082,-0.297477,0.0795838,-0.105868,-0.433371,-0.227818,-0.352592,0.151344,-0.309213,0.54153,0.942028,0.622394,-0.141189,-0.550228,-0.673454,-0.663268,-0.46542,-0.404468,-0.312529,1.31117,-1.26245,-0.433481,-0.367802,-0.396079,0.000901747,0.326795,0.834806,0.986155,0.445383,1.04991,0.0923058,0.116201,0.999656,0.86222
Negative,-0.533202,0.13584,0.879763,1.34888,-0.203632,-0.901703,-1.00219,-1.0289,-0.920649,-0.376727,-0.231456,-0.607228,-0.260249,-0.215497,-0.00568234,1.0558,0.972956,-0.673892,-0.96956,-0.304738,-0.527799,-0.367212,-0.302406,-0.334565,1.98866,-0.243645,-0.309213,-1.43593,-1.4099,-1.56116,-1.88502,-1.50686,-0.696089,0.185445,-0.563253,2.2352,4.90358,1.07729,-0.670296,-0.433481,-0.154483,0.184998,0.656979,0.746992,0.241297,-0.403227,-0.406521,-1.58856,-0.44397,-0.981388,0.979201,-0.914268
Negative,-0.533202,-0.042798,0.622193,0.0650571,0.288063,-0.705257,-0.673041,-0.398101,-0.13757,-0.0446688,-0.182485,-0.217965,-1.64664,-0.215497,-1.03184,-0.699805,0.901237,0.735203,0.99389,0.721386,0.714811,-0.0287213,-0.367759,-0.232667,-0.659781,0.799917,2.90108,-0.250945,0.226161,0.342036,-0.445334,0.341136,0.797612,0.637071,0.341161,-0.216406,-0.283817,-0.534579,-0.126519,-0.433481,2.80723,1.74202,-0.0526023,-1.58185,-1.69236,-1.73943,-1.02437,-1.15249,-0.423691,-0.482461,-0.315,1.17462
Negative,-0.533202,0.462211,0.440848,-0.256411,-0.0508904,-0.331166,-0.7412,-0.515883,-0.367436,0.0351918,-0.196468,-0.389497,0.320954,-0.215497,-1.00833,-0.441305,0.94071,1.55236,0.691636,-0.346689,0.108928,-0.197946,0.0711699,-0.123669,0.0276765,0.882561,-0.309213,0.268246,-0.260852,-0.425987,0.304309,0.777902,0.521251,0.27396,1.35239,-0.159244,-0.231641,-0.483512,-0.608799,-0.433481,-0.291942,-0.527921,-0.0354903,1.06724,0.866677,0.538601,-0.0680018,-0.0544842,0.124425,0.887412,1.18673,-1.2117
