@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Negative,-0.449146,0.738135,1.03833,-0.1884,-1.01381,-0.663064,-0.556782,-1.26796,-1.18809,-0.205453,-0.320757,2.33478,-0.298393,2.14826,-0.492749,-0.113067,0.34738,0.366909,0.331148,0.258601,0.892058,0.550466,0.711259,2.11464,0.247894,-0.368612,-0.436488,-0.337272,0.379903,0.152798,0.267103,0.238351,0.380089,0.172633,-0.393684,0.125539,-0.226012,-0.793378,-0.506067,-0.174217,-0.307982,-0.147973,0.675112,0.499214,0.752092,0.404997,0.627584,0.0276234,-0.46688,0.106572,-0.797981,0.220789
Negative,-0.449146,-1.81871,-1.70513,1.59072,1.99368,1.62868,0.658257,1.6926,0.736136,-0.169924,-0.0358717,-0.65013,-1.24853,-0.337159,-1.75147,-2.9122,1.9354,2.69512,2.6604,2.12915,1.42811,1.48115,0.228716,0.505832,-0.682275,-1.33652,1.68618,2.10878,0.578385,-1.29481,-1.45453,-1.61544,-1.4966,-1.59852,-1.14277,-1.35746,-0.219443,-0.792394,-0.0261327,-0.174217,1.72275,-0.0516054,-0.819477,-0.950029,-0.72142,-0.771369,-0.281771,-0.681498,-0.735567,-0.254398,-0.868813,0.722995
Negative,-0.449146,0.0058406,0.805736,0.323506,-0.13851,-0.693269,-0.290008,-0.866285,-0.611173,-0.236981,-0.308964,-0.727135,-0.183417,-0.337159,-0.270261,-0.103391,0.0456161,0.31702,0.260254,0.352144,0.906592,-0.0298174,-0.30953,0.144187,2.50059,0.216899,-0.436488,-0.128356,-0.240547,0.461491,0.727523,0.26251,0.0863441,-0.463028,-0.305658,-0.441569,-0.340425,-0.371852,0.176625,-0.174217,0.650839,0.275321,-0.428564,-0.288444,-0.00969037,-0.00406982,-0.300096,-0.774182,-0.23295,-0.323154,2.27567,1.23827
Negative,3.6166,0.430175,1.56075,0.283111,-1.23221,-0.98853,-0.611221,-1.27299,-0.986933,-0.307971,-0.335376,1.24368,-0.393349,-0.337159,-0.411376,0.484538,0.440084,0.726724,-0.319414,-0.450539,-0.665317,-0.933973,-0.783311,-0.255762,-0.448564,-0.817639,-0.436488,-0.844524,-0.422428,0.322128,1.43211,1.08093,1.03523,0.485785,1.15482,1.43169,0.280361,-0.77878,-1.13135,0.130015,0.173669,0.242274,0.22956,0.328806,-0.128978,-0.465881,-0.471705,-0.56628,-0.706277,-0.688249,-0.783268,-0.22285
Negative,-0.449146,1.24767,-2.67428,-2.89538,-1.60275,1.44517,-0.62013,-1.45082,-1.22672,7.25925,6.58861,-0.721414,0.421202,2.87631,0.406648,0.485066,-0.950084,-0.526679,-0.294866,0.251349,0.23502,0.255412,-0.25195,0.3098,2.30242,0.440802,-0.436488,-1.33982,-1.40355,1.11826,1.34222,2.11044,2.30372,2.96384,1.96748,2.5337,1.15844,0.0804162,-0.239243,-0.174217,0.310863,0.572756,0.0706739,-0.43829,-0.133416,-0.0620647,-1.35217,-0.960276,-0.851556,-0.557613,0.193824,1.26312
Negative,2.04166,-0.0515936,0.284903,-0.00969683,-0.0879407,-0.109182,-0.219462,0.778104,0.894817,-0.142938,-0.145821,-0.744859,0.300032,3.64202,1.75588,0.83999,-1.78852,-1.89547,-1.28749,-1.52124,-1.13379,-0.848502,0.541649,-0.0079061,-0.825807,1.14345,-0.436488,0.161729,0.339612,0.148064,-0.213633,-0.197609,-0.336143,0.281444,-0.399725,-0.817639,-0.442794,-0.267861,1.06936,-0.174217,-0.612466,0.467461,0.526313,0.363003,0.190371,0.579061,0.275095,1.60216,0.504378,-0.0192517,-0.597256,0.555318
Negative,-0.449146,0.173109,1.24501,-0.341805,-0.605257,-0.453033,-0.359331,-0.476403,-0.140145,-0.242541,-0.196312,-0.570307,-0.68081,-0.337159,0.974303,1.01953,-0.904813,-1.19141,-1.00035,-1.39522,-1.09114,-0.49352,-1.24645,0.0585644,-0.797415,-0.714166,-0.436488,-0.568793,-0.500262,0.484496,0.905881,0.922291,1.07974,0.605914,1.27766,-0.178483,-0.201925,1.91592,-0.760073,0.067987,0.0602758,-0.0794052,0.152058,0.713284,0.307538,0.0140685,-0.227012,0.724751,-0.0864998,-0.713002,-0.812415,0.00201833
Negative,-0.449146,2.18503,0.938713,-1.88959,-1.73404,-1.21808,-0.529214,-1.02943,-0.549824,-0.249457,-0.234886,-0.745362,1.37898,-0.337159,0.664601,0.858714,-0.61539,-0.809809,-0.952982,-0.83375,-0.62851,-0.58685,-0.867177,-1.07932,0.322482,1.49505,-0.436488,1.04761,0.330504,-0.546106,-0.737332,-0.653076,-0.582383,-0.666766,-1.10451,-0.334042,-0.300462,-0.203243,1.32865,-0.174217,0.434817,0.498926,-0.0744165,-0.426677,-0.595673,-0.37861,0.270352,0.889037,-0.425874,0.078382,-0.449457,-1.05405
Negative,1.98174,1.17041,0.688515,-0.61501,-1.08382,-0.739933,-0.545427,-0.70894,-0.630639,-0.263899,-0.326777,-0.513531,1.30688,-0.337159,3.13203,-1.75962,-3.12483,-1.67825,-1.11538,-0.62806,-0.583022,-0.920874,0.610495,1.26743,-0.696033,1.74599,-0.436488,0.162459,0.324082,0.428962,-0.212606,-0.256022,-0.336518,-0.758825,-0.826046,-0.733037,-0.478924,-0.650467,0.947867,-0.174217,-0.124113,0.129916,0.559565,0.338494,0.263946,-0.019026,-0.324027,-0.365283,-0.56217,-0.528047,-0.558519,-1.92508
Negative,-0.449146,1.04354,0.144048,-0.440942,-0.588635,-0.855761,-0.246157,-0.322344,-0.684319,-0.260102,-0.263141,1.13755,1.62529,-0.337159,-0.558022,0.0363263,0.470221,0.449471,0.596002,0.479846,-0.202691,-0.504654,-0.0829658,-0.490099,-0.141876,1.53111,-0.436488,-0.297544,-0.273789,0.526828,0.556737,0.403601,0.640852,0.44881,0.255003,-0.675726,-0.615234,-0.525019,1.16977,-0.174217,0.269748,0.571362,-0.0308178,-0.115565,-0.45883,-0.434696,0.0823588,-0.365647,-0.528194,-0.480606,2.29977,0.218618
Negative,-0.449146,1.51955,0.849621,-1.17146,-1.12005,-1.37944,-0.368869,-0.728657,-0.602029,-0.265662,-0.170882,0.446078,-0.500371,-0.337159,1.53637,0.00980936,-1.7629,-1.26195,-1.03326,-0.579817,0.0415515,-0.0340745,0.691857,0.816779,1.89443,-0.191239,-0.436488,-0.310901,0.0654369,0.532176,0.235926,0.511335,0.0974942,-0.451106,0.40459,0.157196,-0.095176,-0.488457,-0.157738,-0.174217,0.132541,-0.174645,-0.045047,0.247836,0.620624,0.721384,0.689673,1.32665,0.544603,0.292901,0.879388,0.563032
Negative,1.53665,0.352118,0.820514,0.224948,-0.34408,-0.853441,-0.431344,-1.32576,-1.33202,-0.206537,-0.33771,-0.62383,-0.0854525,-0.337159,-0.735391,-0.484865,0.305401,0.581436,0.98813,1.20875,1.14366,1.73068,-0.153689,1.50064,1.16794,-0.589282,1.84,-0.215005,0.454263,0.534933,0.0593846,-0.403034,-0.0293737,-0.387721,-0.0473337,-0.602586,0.0466084,1.23878,-0.592271,-0.174217,-0.749165,-0.0465466,0.867619,1.00948,0.804166,0.433318,0.3443,0.560464,0.0365183,0.549362,1.58599,-0.118085
Negative,-0.449146,-1.04967,-0.610778,0.693756,1.35585,0.64694,0.142667,1.10053,0.776839,-0.131547,-0.155772,-0.57494,0.708578,-0.337159,-0.367593,-0.548466,0.416268,0.594198,0.422867,0.580957,0.354499,-0.240711,-0.21252,0.219671,-0.548352,1.00754,1.27088,-0.913914,-0.335102,0.664242,0.746332,1.23492,0.82066,1.13986,1.47385,1.83942,0.846951,2.0379,0.558828,-0.174217,-0.737842,-0.174363,0.629778,0.962064,0.952301,1.0532,1.55613,1.00607,0.587562,1.00384,-0.671559,0.708748
Negative,-0.449146,0.646732,0.238268,0.0713507,-0.521948,-0.639776,-0.337562,-0.490707,-0.698771,-0.183417,-0.296188,-0.654827,-0.722378,-0.337159,0.0227641,0.613028,-0.169796,-0.319675,-0.453325,0.273316,-0.0964247,-0.306533,0.731913,-0.483339,-0.856984,-0.678239,-0.436488,0.3558,0.0632154,0.172711,0.152812,-0.364286,-0.592221,-0.317243,-0.605119,-0.938812,-0.518339,-0.318307,-0.333579,-0.174217,1.37208,0.495324,-0.737833,-1.36915,-0.799482,-0.814328,-0.164275,-0.0828702,0.164613,-0.509483,0.376973,0.996002
Negative,-0.449146,1.01027,0.236101,-0.879976,-0.396497,-0.467478,-0.325263,-0.426338,-0.527703,-0.241253,-0.318669,-0.747246,0.389865,-0.337159,0.681968,-0.00155031,-0.247466,-0.820213,-0.533607,-0.481229,-0.509409,0.288487,-1.09186,-1.12326,-0.699169,0.378865,-0.436488,-0.761612,-0.28839,0.6951,0.671885,1.35302,0.201406,0.900655,0.549861,1.14131,0.406817,-0.63994,-0.172875,-0.174217,-0.142887,0.353583,0.128502,0.346129,0.355421,0.174529,-0.425138,-0.0835971,0.13298,-0.211081,-0.0665846,0.863861
Negative,1.85335,1.70488,-0.019253,-1.18791,-0.74743,-0.855323,-0.434104,-0.512549,-0.626805,-0.22715,-0.266335,-0.67733,0.60996,-0.337159,2.72656,-0.657505,-2.36001,-1.5495,-1.55418,-1.66607,-1.74968,-1.52801,-1.26398,-0.943,-0.686635,1.39848,-0.436488,-1.14345,-1.00671,0.269575,1.80205,1.8771,1.97503,2.04219,2.11822,2.05174,0.393679,-0.776495,-0.39691,-0.174217,-0.128188,-0.186783,0.396016,0.702762,0.488861,0.251537,0.774184,0.267147,0.131809,-0.422163,-0.507069,0.300952
Negative,1.93894,-1.2638,-0.433466,1.1484,1.50511,0.741975,0.0292487,-0.190901,0.183409,-0.244507,-0.317563,0.399175,-0.585216,3.19012,-0.168354,2.02721,0.276828,-0.730503,-1.03612,-0.862969,-1.02734,-0.705396,-1.29089,-1.58743,-0.181084,-0.176109,1.60158,0.594199,1.17256,-0.185054,-1.0147,-0.992561,-1.31295,-0.864014,-0.91062,-1.01141,-0.457027,-0.202096,0.466033,-0.174217,1.23243,1.13928,-0.564717,-1.25466,-1.5945,-1.57518,-2.1132,-1.60216,-0.909355,-0.514984,-0.659598,-1.90539
Negative,-0.449146,-1.70263,-1.80276,0.714066,1.58768,2.02514,0.968219,2.68809,2.59223,0.285441,-0.0368545,1.62853,-0.517383,-0.337159,-0.0496442,1.05087,0.0248931,-0.0856863,-0.681653,-0.556589,-0.889929,-1.16026,-0.767664,0.775094,-0.082237,0.0420966,-0.436488,0.23109,0.411569,-0.0373639,-0.015405,-0.397854,-0.373622,-0.320412,-0.394835,-0.697559,-0.120358,1.71408,1.40626,0.0670024,-0.236567,0.11604,0.351072,0.632378,0.481217,0.0658582,0.0733041,0.169012,0.000198693,-0.715752,0.224539,-1.52305
Negative,-0.449146,1.38242,0.661443,-0.855224,-0.789672,-1.11596,-0.611151,-0.934906,-0.78578,-0.283697,-0.352084,-0.742104,-0.417762,-0.337159,-0.378908,-0.486318,0.0214337,0.416573,0.758238,0.297595,0.477564,1.87641,1.95486,1.842,-0.884194,-1.15283,-0.436488,0.697049,0.569963,-0.379951,-0.607041,-0.719683,-0.903019,-0.395719,-0.384191,0.606953,0.0148574,-0.367834,0.87538,0.0985085,0.623243,0.294428,0.0240385,-0.432227,-0.416224,-0.576382,-0.590926,-0.543381,-0.0103457,-0.410474,-0.684836,1.00143
Negative,-0.449146,-0.147646,-0.418555,0.508808,0.363191,0.118403,-0.0296619,0.599303,-0.431256,-0.203283,-0.295696,-0.761751,0.0795295,-0.337159,0.0934695,0.288154,-0.195875,-0.232884,-0.0272064,-0.411335,0.0821327,0.259342,0.164252,-0.340259,-0.580898,0.560586,2.91671,-0.830318,-0.313635,0.278013,1.10459,1.05313,0.903021,1.22513,0.915198,1.95677,0.979976,-0.417299,0.797434,-0.174217,-0.0513528,0.0833375,0.469656,0.371729,-0.010578,0.0108863,-0.227227,0.405628,0.203276,0.168453,-0.947983,0.551539
Negative,2.11869,-1.69232,-1.80636,1.02631,1.91692,1.87263,0.723877,2.03358,2.08669,-0.0539129,-0.000368545,0.421735,-0.0307644,-0.337159,-2.19826,-2.76043,1.40508,2.8035,3.23143,3.08633,3.51493,2.61814,3.11709,2.04367,1.13529,-0.287883,-0.436488,-0.253259,-0.347846,0.0090626,0.323837,0.62351,0.784117,1.55397,1.45371,1.72043,1.85532,-0.293558,0.0188278,-0.174217,-3.07058,-4.90457,-4.36401,-3.45117,-2.64797,-2.03326,-2.46095,-1.91001,-1.15422,-1.39713,-0.970534,-2.15696
Negative,-0.449146,-1.06148,-0.436585,1.051,0.991553,0.865814,-0.115337,0.597757,0.306106,-0.146261,-0.0737091,-0.535816,-0.726134,2.1106,0.276608,0.329003,0.180997,-0.293065,-0.648472,-0.851723,-1.02319,-0.189297,-0.831503,0.0619443,-0.781995,-0.626915,-0.436488,0.121673,0.0280953,0.304081,0.423431,-0.187142,-0.631856,-0.45669,-0.278042,-0.264177,-0.26269,-0.511721,-0.235749,-0.174217,0.521477,0.479192,-0.167167,-0.187553,-0.447291,-0.475507,-0.884774,-0.851964,-0.041979,-0.864265,-0.762181,0.115564
Negative,-0.449146,0.374196,0.727747,0.372366,-0.630609,-0.634435,-0.546789,-1.10404,-0.472254,-0.281663,-0.126411,1.26205,0.40329,-0.337159,-0.407464,-0.973925,0.462437,0.526868,0.438568,1.14148,1.3175,1.43596,0.0240574,0.113769,2.19296,0.646609,-0.436488,2.25238,1.01079,-1.43139,-2.01311,-2.03745,-1.81939,-1.58615,-1.261,-0.114077,-0.270354,2.69887,2.23625,-0.174217,-0.950767,-0.0971972,0.971193,0.914682,1.0455,1.06609,0.881547,0.741834,0.737527,0.318341,-0.51352,-1.83591
Negative,-0.449146,-0.0528814,0.0317437,0.429112,0.337,-0.170773,-0.213102,-0.554882,-0.795808,-0.22281,-0.307121,0.956171,-0.116969,-0.337159,-1.18235,-0.793789,1.58397,1.0508,1.04235,0.746286,1.13724,0.47482,-1.15883,0.381904,1.98784,-0.313779,-0.436488,-0.415017,-0.581953,0.20875,0.474307,1.40615,0.86095,0.0343931,1.57539,0.0813273,6.18877,-0.791827,0.142682,-0.174217,-0.432114,0.0434623,0.670123,0.432039,0.617172,0.556707,0.372542,0.26533,-0.235293,0.548674,0.501278,0.873073
Negative,-0.449146,0.0746814,0.545597,0.391775,-0.217454,-0.401904,-0.460031,-0.284457,-0.721187,-0.179687,-0.225181,-0.753652,-0.164579,-0.337159,-1.08826,-1.08653,0.256505,1.17412,1.60174,1.91021,1.81448,2.2995,2.79227,2.49319,-0.600833,-0.264831,-0.436488,-0.170482,0.136909,0.457397,0.283822,-0.110279,-0.0706948,-0.285852,0.295277,0.658806,0.0351123,-0.355451,0.286876,-0.174217,-0.567289,0.439426,0.491174,0.561963,0.54059,0.110011,0.419325,-0.764368,0.00527563,-0.319029,-0.302064,0.783139
Negative,-0.449146,0.048473,0.563971,-0.184023,-0.167019,-0.341538,-0.176519,0.565089,0.681571,-0.235286,-0.294345,2.5478,-0.112431,-0.337159,-0.715252,-0.586342,1.0164,0.287416,0.648282,0.873147,1.0725,-0.397898,1.79088,3.06213,0.655885,-0.684406,-0.436488,1.79734,0.581192,-1.10941,-1.62443,-1.30942,-0.940499,-0.942792,-1.0254,0.250532,-0.256668,-0.6813,-1.66982,-0.174217,0.496877,0.59119,0.0997614,-0.476529,-0.670579,-0.807407,-0.781075,-0.789448,-0.36456,-0.61468,1.27234,-1.56019
Negative,-0.449146,0.582173,1.63776,-0.253065,-0.714153,-1.33785,-0.681277,-1.29231,-1.08132,-0.310412,-0.31744,-0.725803,-0.38362,-0.337159,0.0697274,-0.507782,-0.0134261,0.163086,0.0903027,0.257761,0.26975,0.202362,0.716266,-0.928354,-0.608574,-0.682684,-0.436488,2.5117,0.407066,-1.7762,-1.76599,-1.53039,-1.4787,-0.829755,-1.0067,-0.740679,-0.451005,-0.370067,0.16459,-0.174217,0.104222,0.575512,0.363848,-0.1181,-0.530186,-0.691337,-0.0890345,-1.15837,0.246235,-0.257148,-0.496464,0.112337
Negative,-0.449146,-0.922138,-0.0640106,1.27277,0.545122,0.436339,-0.16139,-0.0965712,0.31407,-0.190265,-0.156632,-0.822596,-0.611838,-0.337159,-0.2184,1.20806,0.501421,-0.21084,-0.745965,-0.599157,-1.06471,-1.11114,-0.89847,-0.544177,-0.649803,0.150654,-0.436488,-1.16589,-0.738368,1.1389,1.49132,1.3823,1.19845,1.25667,0.236881,-0.00764149,-0.0218204,-0.662847,-0.645298,0.0827555,-0.734237,-0.324357,0.772266,0.99886,0.89214,1.28304,1.41427,1.57853,0.3673,0.519109,-0.460672,0.425422
Negative,-0.449146,0.0231679,0.486881,0.0828737,-0.0490564,-0.27128,-0.172082,-0.54309,-0.886356,-0.172568,-0.169777,-0.683514,-0.920822,-0.337159,-0.994724,-0.187994,1.48824,0.961686,0.429072,0.183557,-0.256296,-0.515789,-0.179349,-0.581355,-0.542004,-1.06916,-0.436488,-0.24093,-0.09635,-0.0321281,0.634644,0.605431,0.479972,0.457714,0.259031,0.132634,0.234377,-0.2311,-1.14235,-0.174217,1.52866,0.859478,-1.03446,-1.49394,-1.29355,-0.875266,-1.22713,-1.08058,-0.372371,0.737754,0.301064,0.0431217
Negative,-0.449146,0.453674,0.753153,0.119374,-0.808543,-0.76182,-0.393957,-0.522021,-0.292927,-0.0570996,-0.242994,0.704315,-0.725514,-0.337159,0.576149,1.29058,-1.06647,-0.883725,-0.640919,-0.825447,-0.164375,-0.839988,0.0378265,-1.36548,0.293057,-0.556435,-0.436488,0.0391492,0.147593,-0.303335,0.00521954,0.222651,0.901615,0.172029,0.855651,0.7314,-0.485494,-0.750407,-0.412069,0.0512493,1.06714,0.518628,-0.304015,-0.568245,-1.01986,-1.21958,-1.75058,-1.42406,-0.675815,-0.437977,2.01835,0.762048
Negative,-0.449146,-0.24512,-0.271751,0.438704,0.319304,0.195447,-0.016524,0.480811,-0.202379,-0.121241,-0.264984,-0.575364,1.27007,-0.337159,-0.709031,-0.609062,0.981609,0.588435,0.938818,0.65411,0.105349,0.454517,-1.0806,-0.253509,-0.614276,0.532725,-0.436488,0.377838,1.03725,-0.273423,-0.42793,-0.78851,-0.955303,-0.724868,-1.02885,-1.3711,-0.450458,2.19631,-2.2929,-0.174217,-0.766911,-0.140158,0.970456,0.687107,0.990716,0.564264,1.55052,0.761824,0.366129,0.730191,2.80261,1.23313
Negative,1.87903,-0.270258,-0.359205,0.25852,0.232267,0.469039,-0.0299763,0.331005,1.09833,-0.00672201,-0.0756746,-0.65311,-0.319661,-0.337159,0.740781,0.561018,-0.846336,-0.840236,-0.67901,-0.687865,-0.451086,0.016029,-0.245065,0.180239,1.98084,0.0680094,-0.436488,2.36029,0.731649,-1.46545,-1.97542,-1.76145,-1.51637,-1.31661,-1.58002,-1.08018,-0.6333,-0.74904,1.29673,-0.174217,-0.221576,0.0165395,0.263376,0.372755,0.420661,0.34732,1.38991,1.70393,1.02965,0.848451,0.0223416,-0.00505907
Negative,-0.449146,-0.523645,0.501157,0.677308,0.0789127,-0.357472,-0.00506339,0.187577,-0.0265916,-0.175823,-0.118426,-0.55933,-0.278246,-0.337159,0.164316,1.26099,0.098438,-0.627917,-0.803371,-0.75366,-1.28819,-1.31515,-1.45236,-0.895682,-0.344757,-0.116144,-0.436488,0.120229,0.607709,-0.0406503,-0.349371,-0.380832,0.140033,-0.630696,-0.273152,0.656622,0.397511,0.304251,-0.0728351,-0.174217,1.17503,0.424939,-0.728744,-0.755271,-0.738335,-0.269303,-1.18919,-0.893762,-0.0533044,-0.567926,0.377251,0.725773
Negative,-0.449146,-1.13107,-0.843264,1.21268,1.17379,0.874875,0.22111,0.731326,0.0365266,-0.0606932,-0.292379,-0.632289,-0.839087,-0.337159,1.57848,0.504384,-1.58608,-1.43718,-1.03202,-1.03776,-1.28442,-0.958861,-1.08122,-0.973418,-0.686984,-0.341527,-0.436488,-0.530345,-0.335082,0.506581,0.798852,0.650735,1.40731,0.255486,0.32692,-0.473772,-0.541331,-0.769152,-0.458206,0.0994931,0.518037,0.229275,-0.164434,-0.404926,0.00204604,0.177154,0.30959,-0.672775,-0.626608,-0.350657,-0.951967,0.448249
Negative,-0.449146,-1.48685,-1.37102,1.30422,1.75396,1.18069,0.391133,0.951493,1.59502,-0.0337754,0.00712521,-0.507087,-0.961753,-0.337159,0.0515022,1.5825,-0.0396375,-0.577055,-0.744886,-0.991407,-0.992986,-1.22772,-1.14757,-0.972292,-0.77574,-0.640461,-0.436488,-0.435849,0.0892072,0.490484,0.205709,0.604903,0.654532,0.0419389,0.0838421,-0.105343,0.018142,0.909152,-0.0200037,-0.174217,-0.871215,0.244091,0.798121,0.632442,0.81038,0.632363,1.01996,1.41824,-0.221625,-0.442102,1.54683,0.419564
Negative,-0.449146,-0.459938,-0.309873,0.66865,0.252045,0.341129,-0.0131697,0.68938,0.454759,-0.0545909,-0.0890651,2.25361,-0.819111,-0.337159,-0.0299413,1.13135,0.0750872,-0.498984,-0.851497,-0.362566,-0.226662,-0.531835,0.171136,0.849451,1.26372,-0.664418,-0.436488,0.158811,0.21129,-0.631718,-0.219149,0.168149,0.870133,1.06998,0.790926,1.37274,0.399701,-0.545514,-0.743879,-0.174217,1.68031,0.629264,-0.72202,-1.42423,-1.35716,-1.40518,-1.6637,-1.14637,-1.0023,-0.675186,-0.657912,0.142633
Negative,-0.449146,0.444408,-0.209942,-0.463505,-0.158154,0.0999739,0.0656223,0.377203,-0.319472,-0.243965,-0.110564,2.47049,4.90171,-0.337159,-0.68588,-1.4761,0.248388,0.617926,1.57114,2.30688,1.96812,2.4806,1.11932,-1.55025,-0.621427,2.69734,-0.436488,-3.41501,-6.45409,-5.82085,-3.92355,-3.02625,-2.57554,-2.05052,-1.81044,-1.66202,-1.25573,-0.801445,-3.03816,-0.174217,-3.07058,-4.90457,-4.36401,-3.45117,-2.64797,-2.03326,-2.46095,-1.91001,-1.15422,-1.39713,-0.970534,-2.15696
Negative,2.37548,-0.282919,-0.197358,0.43011,0.425648,0.219304,-0.125959,-0.23478,-0.0776171,-0.0472682,-0.143241,-0.731599,-0.0538768,-0.337159,-0.683643,-0.170988,1.08858,0.350778,0.574744,-0.0321177,-0.0152622,0.528853,-0.00973937,-0.206191,-0.767238,-0.918922,-0.436488,0.379267,0.616252,0.0908034,-0.460511,-0.546927,-0.603652,-0.795497,-0.891346,-1.37274,-0.291156,-0.575397,-0.147325,-0.174217,-0.759168,0.292768,0.807882,0.406664,0.568008,0.409134,1.22606,1.50148,0.320827,-0.58099,-0.59262,-0.162908
Negative,-0.449146,1.69682,0.953016,-0.976634,-1.3454,-1.26541,-0.696931,-1.39554,-1.39691,-0.263628,-0.287957,-0.815951,2.05438,-0.337159,-0.187269,0.457229,0.450229,-0.0729988,-0.374554,-0.313482,-0.147953,-0.27575,0.285044,-1.13002,0.0784159,0.817693,-0.436488,0.0508533,0.2206,0.270967,0.141609,-0.215741,0.0290005,-0.561124,-1.02914,-0.29911,0.555171,3.30869,1.8456,-0.174217,0.00519775,0.308148,0.292268,0.290053,-0.170943,-0.190226,0.145742,0.473232,-0.855851,-0.869078,1.64444,-1.55013
Negative,-0.449146,-0.130386,0.809358,0.643318,-0.230214,-0.599503,-0.470059,-0.393671,-0.485231,-0.216572,-0.230095,0.496389,0.767744,-0.337159,0.634217,0.822984,-0.327564,-0.926429,-0.700159,-1.23304,-1.00299,-1.56698,0.0415817,-0.69627,2.2654,2.68608,-0.436488,-1.39648,-0.580439,1.48006,1.41759,0.942221,1.73338,1.40004,0.0179665,0.267452,-0.30101,0.525274,0.477017,-0.174217,-0.887565,-0.0370242,1.21526,1.03598,0.394674,0.817485,0.497799,-0.474323,-0.0767365,0.0990089,0.664297,-1.09199
Negative,1.76775,-0.214714,-0.0650416,0.313174,0.0377786,-0.0966186,0.125546,0.521404,0.773299,-0.079,-0.160194,-0.813019,-0.426956,-0.337159,-0.239552,0.380221,0.162769,0.424246,-0.0570423,-0.350479,-0.439761,-0.445382,-1.13442,-0.901315,-0.856489,-0.771148,3.98574,0.0844317,0.00854593,0.117818,-0.392916,0.00475024,-0.0798772,1.62913,1.87313,-0.549641,1.44091,-0.52474,-0.203052,-0.174217,3.1218,0.0570412,-1.9256,-1.99683,-1.71428,-1.48139,-1.2931,-0.727295,-0.617626,-0.223458,-0.567713,-1.25785
Negative,-0.449146,-0.85109,0.0449357,0.777829,0.860192,0.278093,-0.174842,0.318247,0.17692,-0.116156,-0.29803,-0.681812,-0.894557,-0.337159,-0.821887,0.523868,1.14563,0.631699,-0.0574739,-0.469668,-0.304238,-0.286229,-0.16558,-0.535164,-0.130792,-0.685198,1.51698,-0.446347,0.207877,0.321571,0.608093,0.106141,0.571609,0.132036,0.168991,-0.245619,-0.759756,-0.417294,-0.620488,-0.174217,0.333813,0.374821,0.256239,-0.071231,-0.271097,-0.739786,-0.969285,-0.861414,-0.840621,-0.510171,1.59251,1.15741
Negative,-0.449146,1.68349,0.723306,-1.76876,-1.05219,-0.711435,-0.522086,-0.85778,-0.643912,-0.135073,-0.229727,0.330593,0.94763,-0.337159,2.44686,-0.300567,-2.28587,-2.0366,-1.36923,-0.891137,-0.705898,-0.639901,-0.590544,-1.24043,0.22757,1.97385,-0.436488,1.12209,0.321638,-0.350457,-0.848779,-0.652811,-1.06427,-1.18094,-0.95751,-0.23634,-0.562134,0.71852,0.471122,-0.174217,-0.11095,-0.154473,0.0741444,0.598213,0.699032,0.955432,0.526688,0.87777,-0.139612,0.768694,-0.641046,0.288911
