@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@DATA
Negative,-0.368876,-0.512693,-0.462309,0.87665,0.505948,0.432313,0.147923,0.320727,-0.205153,-0.898907,-0.541701,-0.641368,0.0669719,1.1964,1.60541,0.187075,-1.23435,-1.27221,-0.8541,-0.283314,-0.449345,-0.198256,-0.180506,-0.234685,-0.568219,0.887389,-0.13872,-0.60363,-0.432259,0.102733,0.724574,0.591427,0.914514,1.12806,0.142719,0.423386,-0.14302,-1.09064,0.801032,-0.357492,0.361965,0.291064,0.0558946,-0.0147354,-0.0622613,0.072369,0.135337,-0.231774,-0.245642,-0.246003,-1.28929,0.182495
Negative,-0.368876,-0.318035,0.282583,0.522246,0.610374,0.0346641,-0.650331,-0.797816,-0.106777,-1.14093,-1.23223,0.185171,-0.0489202,2.49367,-0.218352,0.658593,0.403258,0.298825,-0.251778,-0.280484,-1.05533,-0.389045,-0.154319,-0.227939,-0.607923,0.163772,-0.13872,-0.174884,-0.133195,0.202696,0.555021,0.271173,0.829813,0.0697413,-0.234844,-0.232861,-0.211484,1.34194,0.986445,-0.357492,-0.86179,-0.904925,0.122227,1.06853,1.14266,1.70305,2.30942,3.11359,0.545379,-0.0504514,1.37046,-1.23359
Negative,-0.368876,0.0613771,-0.0588807,-0.98504,0.262,0.333962,0.544364,-0.0648115,-0.0214348,-0.358118,0.999387,2.6191,-0.0591457,-0.509583,0.358897,1.69424,-0.271507,-0.595857,-1.00595,-1.0803,-1.20809,-0.752926,-0.222424,-0.190447,0.119342,0.656033,-0.13872,-0.00511032,0.40188,-0.060636,-0.0912154,-0.301095,-0.0399774,0.800396,0.55813,-0.0583022,-0.197315,-1.00882,-0.0675482,-0.357492,0.671409,0.196956,-0.0236531,0.0469986,-0.000377224,-0.362607,-0.318973,-0.379213,-0.283519,-0.221316,-1.03921,1.41369
Negative,1.80236,0.52099,-0.194094,-1.2618,-0.0710292,0.253159,0.616762,0.0887802,-0.257909,-0.917338,-0.288054,-0.21636,-1.36436,-0.509583,-0.331833,-0.91385,0.528944,0.467201,0.652849,1.81626,0.109622,-0.635249,-0.0376718,-0.184566,0.290234,0.174342,-0.13872,-3.29037,-5.20003,-6.0878,-4.66558,-3.52424,-2.88404,-2.38562,-0.927436,-0.679162,-0.360784,-1.12237,-1.83233,-0.357492,-2.8273,-4.43165,-4.69251,-3.81411,-3.26807,-2.74426,-2.06259,-2.1999,-0.50135,-0.412093,-1.37504,-1.67425
Negative,-0.368876,-0.138573,-0.806313,-0.32483,0.76762,0.615137,1.00996,-0.195273,-0.366526,0.180731,0.409677,-0.371169,0.947301,1.96943,-0.851682,-1.0098,0.599961,1.35219,0.535949,1.0772,1.11552,0.951257,-0.00927621,-0.198447,0.269112,-0.320613,-0.13872,-0.153555,0.154397,0.85036,0.271869,-0.0722127,-0.224016,-0.479257,-0.188942,-0.444832,-0.179636,0.591691,0.750682,-0.357492,-0.371491,0.327775,0.560702,0.139994,0.353931,0.0954315,-0.298522,-0.56391,0.0930532,-0.0974777,-0.043214,-1.18723
Negative,-0.368876,1.00533,1.02117,0.148843,-0.48058,-1.39065,-1.65043,-1.47183,-1.14919,-1.98194,-1.19142,0.223493,-0.608054,-0.509583,-0.675895,-0.0686884,1.11416,0.767979,0.183105,-0.221809,-0.255006,0.0740412,-0.0294236,-0.236545,-0.389148,-1.18346,-0.113203,0.279719,0.103102,0.427904,0.173233,0.15068,-0.219625,-0.458591,-0.392588,-0.38603,-0.282738,1.52318,1.69058,-0.357492,-0.235642,-0.167995,0.20618,0.496263,0.753003,0.531063,0.395412,0.725545,-0.0805617,-0.100472,1.36066,0.453162
Negative,-0.368876,0.230531,0.57792,2.23029,-0.273247,-1.43946,-1.67712,-0.860837,-2.19657,-1.09728,-0.915371,0.0266205,-1.56965,-0.509583,0.339432,1.05402,0.538991,-0.606754,-0.80342,-1.13956,-1.01387,-0.784445,-0.233602,-0.258469,3.39362,1.50038,-0.11805,-0.990705,-0.32742,0.780627,1.01329,0.694157,0.439209,0.680532,-0.200663,-0.0934253,-0.204287,1.20178,-1.47963,-0.357492,-0.66052,-0.259161,0.676068,0.743009,0.836102,0.336408,0.35072,1.06842,-0.104621,-0.150089,1.03538,-0.147752
Negative,-0.368876,0.026192,0.064124,-0.194743,-0.0239311,-0.16439,-0.00608291,-0.0697493,1.03339,1.16628,-0.944176,-0.639121,0.76804,-0.509583,-0.729831,-0.309964,0.674532,0.704963,0.648509,0.809709,0.252597,-0.0805792,-0.144268,-0.147247,-0.609581,0.201117,-0.13872,0.362803,0.647095,0.493987,-0.219523,-0.212615,-0.377508,-1.01596,-0.555308,-0.582772,-0.323808,-0.401834,1.48498,-0.357492,3.5421,1.35665,-1.48406,-2.20957,-1.96891,-1.91159,-1.38043,-1.40671,-0.385444,-0.155431,-0.453029,-0.895443
Negative,-0.368876,-0.56601,-1.13217,0.455034,0.512278,0.588184,0.89578,1.16626,1.59199,0.961116,1.34585,-0.705413,-0.453136,-0.509583,-0.984027,-0.30155,1.2944,0.190981,-0.502983,0.888025,2.63966,-0.238558,0.526049,-0.0842417,-0.600346,0.424525,-0.13872,-0.345215,-0.294798,0.122255,0.333001,0.720016,0.73493,1.15141,0.0517001,0.0293735,-0.25017,-0.730344,0.0143104,-0.357492,-0.573056,-1.43373,-1.41298,0.340718,-1.13608,1.83986,3.61698,-1.39642,7.33798,7.37752,1.31452,-1.35913
Negative,-0.368876,1.28495,2.2365,-2.04518,-2.28347,-1.05838,-0.850641,-0.614077,-1.03312,-0.514292,0.727336,-0.602548,-1.06674,-0.509583,2.1133,1.56575,-2.08309,-1.87016,-1.75891,-1.45923,-1.02294,-0.538369,-0.246898,-0.208523,1.31846,1.33144,-0.13872,0.520431,0.596695,-0.0723439,-0.131309,-0.214268,-0.509555,-0.272698,-0.358865,-0.307597,-0.221201,1.5011,-1.11908,-0.357492,-0.289607,-0.243453,-0.117271,0.451111,1.08061,0.949528,0.89641,1.49062,0.0336372,-0.0612164,0.00614083,0.0806577
Negative,-0.368876,1.65546,1.06529,-0.167287,-1.96402,-1.9943,-1.06425,-0.844985,-0.81651,0.301984,-0.524098,-0.243055,1.3063,-0.509583,0.203399,0.387061,-0.254316,-0.454282,-0.287291,0.274142,0.294051,0.105689,-0.170726,-0.185993,0.342542,0.68649,-0.13872,-0.717291,-0.824957,-0.119554,1.23969,1.29261,1.18434,1.28543,0.0832619,0.144866,-0.172304,1.52628,1.08633,-0.357492,-0.659827,-0.0747619,0.446962,0.617665,0.447924,0.681755,0.918058,0.596851,0.162304,-0.0704436,0.589361,-1.46998
Negative,-0.368876,1.09654,-0.104942,-0.567542,-0.730453,-0.452963,-0.201191,0.299806,-1.29629,-0.973599,-1.28024,-0.650039,0.648088,-0.509583,1.33951,0.800405,-0.603217,-0.767238,-1.29631,-1.42128,-1.22163,-0.709266,-0.245456,-0.256739,-0.0729528,1.5682,-0.13872,-0.239407,-0.267817,0.312826,0.243925,0.235071,0.842859,0.987736,-0.0939295,0.100412,-0.140591,-1.04272,0.79441,2.15716,0.467314,0.332704,0.224228,-0.353661,0.0149812,-0.210932,-0.021487,-0.28915,-0.261329,-0.241713,-0.936426,1.15694
Negative,-0.368876,-0.502461,-0.102335,0.919482,0.0154186,0.0346068,0.2824,0.137508,0.0263566,0.241358,0.465687,-0.339013,0.622671,-0.509583,-0.711858,0.0108824,0.229973,0.445889,0.687428,0.488618,0.242808,0.538419,-0.0402409,-0.0804795,-0.41801,0.414278,-0.116038,-0.592558,-0.228393,0.367796,0.4999,0.853479,0.881168,0.15127,0.063814,-0.148971,-0.273427,1.44589,-1.00183,-0.357492,-0.141592,0.361275,0.539639,0.0576274,0.372811,-0.388487,-0.430306,-0.181714,-0.0988498,-0.293515,0.903164,-1.31937
Negative,-0.368876,-0.986525,-1.4805,0.891916,1.24118,1.10403,1.64773,0.69665,-0.0623989,0.313625,-0.700131,2.64693,0.759632,-0.509583,0.441886,0.0203272,-0.315325,-0.520222,-0.286218,-0.0116606,0.357018,0.646796,-0.0740903,-0.226685,2.41108,-1.36147,-0.0980207,0.809166,0.832135,0.265129,-0.609496,-0.633741,-0.909577,-1.05533,-0.388463,-0.319569,-0.184314,-0.935123,-0.83127,5.30047,-0.0276647,0.222665,0.243217,0.408922,0.307732,-0.0158187,-0.295829,-0.366869,-0.267507,-0.30598,1.21655,0.399989
Negative,-0.368876,-0.0201279,0.774635,0.17888,-0.624406,-0.193063,-0.878867,0.551504,-0.88106,-0.2228,-0.660924,-0.227756,0.634334,-0.509583,-0.531544,-0.319827,0.869669,0.79478,0.254598,0.0642426,0.279186,-0.247213,-0.112807,-0.181323,0.360824,0.16584,-0.13872,0.202321,0.572915,0.186905,-0.0151518,0.198266,-0.563455,-0.753705,-0.402083,-0.255396,-0.291645,-1.12036,0.500019,-0.357492,-0.275899,-0.212354,-0.123729,0.260309,0.525944,1.43928,2.05992,0.918015,0.187745,-0.0944019,-0.848084,1.45711
Negative,-0.368876,0.535109,0.359923,-1.08097,0.239818,-0.213881,-0.260968,-1.22896,-0.916438,0.251058,1.14981,-0.116068,-0.0211185,-0.509583,0.909564,0.315681,-0.514626,-0.34115,-0.946406,-0.499954,-0.56972,-0.394987,-0.133721,-0.22902,-0.136191,0.286366,-0.13872,-0.271379,-0.470406,0.703782,0.671307,0.309299,0.355463,0.230628,-0.0873814,-0.092633,-0.159574,1.04382,0.428992,-0.357492,0.0956553,0.16007,0.507991,0.0107356,-0.0566094,0.173267,-0.0424367,-0.299207,-0.223453,-0.11229,0.973006,-0.874382
